Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Chemical Engireering,Furnace Technology, ,"To reduce the stack loss, heat recovery from flue gas can be done by",preheating of cold stock.,preheating of combustion air.,steam generation in waste heat boilers.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-7460"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Large tonnage of refractory bricks are dried in a,shaft furnace,rotary hearth furnace,tunnel kiln,muffle furnace, ,C," No answer description available for this question. <a href=""discussion-7560"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Pulverised fuel fired furnaces employ __________ fuel firing.,horizontal,vertical,tangential,"all (a), (b) and (c)", ,D," No answer description available for this question. <a href=""discussion-7548"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which of the following is not a directly fired furnace ?,By-product coke oven,Calcination kiln,Sintering furnace,Open hearth furnace, ,A," No answer description available for this question. <a href=""discussion-7549"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,The reason for excessive clinker formation in gas producers is the,use of coal/coke containing a high % of fines and ash.,use of fuel having too low an ash fusion temperature.,development of hot spots in the fuel bed and an abnormally high rate of gasification.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-7501"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which of the following is not an additive for flue gases from furnace to reduce its dew-point?,Ammonia,Fine dolomite,Alkaline powders,None of these, ,D," No answer description available for this question. <a href=""discussion-7487"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Acid dew point temperature (ADT) of a flue gas produced by the combustion of a fuel containing 1% sulphur may be about __________ Â°C.,80,130,180,250, ,B," No answer description available for this question. <a href=""discussion-7538"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Low stack loss indicates the,use of sub-stoichiometric air for combustion.,efficient use of fuel.,inefficient use of fuel.,oxygen enrichment of combustion air., ,B," No answer description available for this question. <a href=""discussion-7540"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Thermal efficiency of blast furnace stoves used for heating blast (air) may be about __________ percent.,20,40,60,80, ,D," No answer description available for this question. <a href=""discussion-7535"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Heat transfer rate to the stock/charge in the furnace does not depend upon the,emissivity of the refactory walls.,size of the furance.,use of waste heat recovery equipments.,thickness of the stock., ,C," No answer description available for this question. <a href=""discussion-7533"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Coke ovens in steel plant are heated by,electricity,blast furnace gas/mixed gas,coke oven gas,both (b) and (c), ,D," No answer description available for this question. <a href=""discussion-7471"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Power required in case of forced draught as compared to induced draught (for the same draught produced) is,same,less,more,"either more or less, depends on the flue gas density", ,B," No answer description available for this question. <a href=""discussion-7584"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Means for giving direction to the circulation of gases in furnaces are,fans.,arrangement of heating stock in the furnaces.,location of outlet ports and heating & combustion devices.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-7467"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"The amount of combustible escaping uncon-sumed from the furnace, depends upon the",air supplied and furnace temperature.,burner design (thoroughness of mixing versus stratification).,"air preheat and the flow of gases in the furnace (mixing by induction, by acceleration or by change of direction).","all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-7458"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,__________ is an indirectly heated furnace.,Open hearth furnace,Muffle furnace,Soaking pit,Reheating furnace, ,B," No answer description available for this question. <a href=""discussion-7547"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,The thermal efficiency of an air/fuel gas preheating recuperator may be as high as __________ percent.,50,65,85,99, ,C," No answer description available for this question. <a href=""discussion-7517"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"In a muffle furnace, the muffle",retards the heat transfer.,assists in temperature equalisation in the charge.,permits the use of controlled atmosphere for the protection of stock.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-7507"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which is not a hearth furnace ?,Glass tank furnace,Open hearth furnace,Cupola,Reheating furnace, ,C," No answer description available for this question. <a href=""discussion-7432"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,An example of shaft furnace is the,L.D. converter,glass melting tank,blast furnace,soaking pit, ,C," No answer description available for this question. <a href=""discussion-7430"">Let us discuss</a>. "
Chemical Engireering,Environmental Engineering, ,Suspended solid present in the waste water generated in blast furnace gas cooling and cleaning plant is removed by,biological oxygen pond.,radial settling tank (thickener) using coagulant (lime & ferrous sulphate).,lagoons.,filtration., ,B," No answer description available for this question. <a href=""discussion-7937"">Let us discuss</a>. "
Chemical Engireering,Environmental Engineering, ,Persons working in cement plants and limestone quarries are more prone to disease like,cancer,asthma,silicosis,flourosis (bone disease), ,C," No answer description available for this question. <a href=""discussion-7839"">Let us discuss</a>. "
Chemical Engireering,Environmental Engineering, ,Particulates (< 1Î¼m     size) remaining suspended   in    air   indefinitely   and transported by wind currents are called,fumes,mists,smoke,aerosols, ,D," No answer description available for this question. <a href=""discussion-7834"">Let us discuss</a>. "
Chemical Engireering,Environmental Engineering, ,Operating principle of cyclone separator is based on the action of __________ dust particles.,diffusion of,centrifugal force on,gravitational force on,electrostatic force on, ,B," No answer description available for this question. <a href=""discussion-7859"">Let us discuss</a>. "
