Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
G.K,Misslaneous, ,"Mycobacterium leprae causes leprosy, Corynebacterium diphtheria causes diphtheria and Vibrio comma causes",tetanus,influenza,cholera,typhoid, ,C, Vibrio cholerae (also Kommabacillus) is a gram negative comma-shaped bacterium with a polar flagellum that causes cholera in humans 
G.K,Misslaneous, ,The Centre for Cellular and Molecular Biology is situated at,Patna,Jaipur,Hyderabad,New Delhi, ,C," No answer description available for this question. <a href=""discussion-2459"">Let us discuss</a>. "
G.K,Misslaneous, ,Where is the Railway Staff College located?,Pune,Allahabad,Vadodara,Delhi, ,C," No answer description available for this question. <a href=""discussion-2466"">Let us discuss</a>. "
G.K,Misslaneous, ,The famous Dilwara Temples are situated in,Uttar Pradesh,Rajasthan,Maharashtra,Madhya Pradesh, ,B," No answer description available for this question. <a href=""discussion-2432"">Let us discuss</a>. "
G.K,Misslaneous, ,Wadia Institute of Himalayan Geology is located at,Delhi,Shimla,Dehradun,Kulu, ,C," No answer description available for this question. <a href=""discussion-2470"">Let us discuss</a>. "
G.K,Misslaneous, ,Bijapur is known for its,severe drought condition,Gol Gumbaz,heavy rainfall,statue of Gomateswara, ,B," No answer description available for this question. <a href=""discussion-2472"">Let us discuss</a>. "
G.K,Misslaneous, ,The headquarters of the National Power Training institute is located in,Pune,Bhopal,Faridabad,Lucknow, ,C," No answer description available for this question. <a href=""discussion-2449"">Let us discuss</a>. "
G.K,Misslaneous, ,The Dr. Babasaheb Ambedkar Marathwada University is at which of the following places?,Aurangabad,Nanded,Parbhani,Nagpur, ,A," No answer description available for this question. <a href=""discussion-2453"">Let us discuss</a>. "
G.K,Misslaneous, ,The Indian Institute of Science is located at,Kerala,Madras,Bangalore,New Delhi, ,C," No answer description available for this question. <a href=""discussion-2428"">Let us discuss</a>. "
G.K,Misslaneous, ,"'Bagh', a village in Gwalior is famous for",Sculptures,Architecture,Cave Painting,All of the above, ,C," No answer description available for this question. <a href=""discussion-2471"">Let us discuss</a>. "
G.K,Misslaneous, ,Which city is known as 'Electronic City of India'?,Mumbai,Hyderabad,Guragon,Bangalore, ,D," No answer description available for this question. <a href=""discussion-2465"">Let us discuss</a>. "
G.K,Misslaneous, ,Indian School of Mines is located in,Dhanbad,Asansol,Tatanagar,Rourkela, ,A," No answer description available for this question. <a href=""discussion-2427"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following place is famous for its gigantic rock-cut statue of Buddha?,Bamiyan,Borobudur,Anuradhapuram,Angor Vat, ,A," No answer description available for this question. <a href=""discussion-2436"">Let us discuss</a>. "
G.K,Misslaneous, ,Siachen is a,desert frontier zone between India and Pakistan,frontier zone between China and India,frontier zone between India and Myanmar,glacier frontier zone between India and Pakistan, ,D," No answer description available for this question. <a href=""discussion-2437"">Let us discuss</a>. "
G.K,Misslaneous, ,Golden Temple is situated in,New Delhi,Agra,Amritsar,Mumbai, ,C," Golden Temple is located in the holy city of Amritsar in the state of Punjab, India. "
G.K,Misslaneous, ,Where is the headquarters of Oil and Natural Gas Commission?,Dehradun,Vadodara,Digboi,Mumbai, ,A," No answer description available for this question. <a href=""discussion-2455"">Let us discuss</a>. "
G.K,Misslaneous, ,'Vijay Stambha' is situated in,Jaipur,Agra,Delhi,Chittor, ,D," No answer description available for this question. <a href=""discussion-2469"">Let us discuss</a>. "
G.K,Misslaneous, ,The 'Char Minar' is in,Ahmedabad,Hyderabad,Delhi,Sikri, ,B," No answer description available for this question. <a href=""discussion-2440"">Let us discuss</a>. "
G.K,Misslaneous, ,Where is the National Institute of Virology situated?,Pune,Delhi,Kolkata,Madras, ,A," No answer description available for this question. <a href=""discussion-2454"">Let us discuss</a>. "
G.K,Misslaneous, ,The 'satellite freight city' is being developed near which of the following cities?,New Delhi,Orissa,Gurgaon,Kolkata, ,C," No answer description available for this question. <a href=""discussion-2467"">Let us discuss</a>. "
G.K,Misslaneous, ,Central Arid Zone Research Institute is located in,Bihar,Gujarat,Rajasthan,Madhya Pradesh, ,C," No answer description available for this question. <a href=""discussion-2442"">Let us discuss</a>. "
G.K,Misslaneous, ,National Institute of Nutrition is located in which of the following place?,Bangalore,Kerala,Gandhinagar,Hyderabad, ,D," No answer description available for this question. <a href=""discussion-2425"">Let us discuss</a>. "
G.K,Misslaneous, ,National Institute of Aeronautical Engineering is located at,Dehradun,Lucknow,Bangalore,Delhi, ,D," No answer description available for this question. <a href=""discussion-2464"">Let us discuss</a>. "
G.K,Misslaneous, ,The world famous 'Khajuraho' sculptures are located in,Gujarat,Madhya Pradesh,Orissa,Maharashtra, ,B," The Khajuraho Group of Monuments in Khajuraho, a town in the Indian state of Madhya Pradesh, located in Chhatarpur District, about 620 kilometres (385 mi) southeast of New Delhi, are one of the most popular tourist destinations in India. "
G.K,Misslaneous, ,'Kandla' is situated on the Gulf of Kachh is well known for which of the following?,Export Processing Zone,Centre for Marine Food products,Cutting and Polishing of diamonds,Ship breaking industry, ,A," No answer description available for this question. <a href=""discussion-2444"">Let us discuss</a>. "
G.K,Misslaneous, ,National Police Academy is located at,Bangalore,Hyderabad,Abu Road,Dehradun, ,B," No answer description available for this question. <a href=""discussion-2458"">Let us discuss</a>. "
G.K,Misslaneous, ,National Archives is located at?,Calcutta,Dehradun,Bombay,New Delhi, ,D," No answer description available for this question. <a href=""discussion-2446"">Let us discuss</a>. "
G.K,Misslaneous, ,Which is known as 'Garden City of India'?,Trivandram,Imphal,Simla,Bangalore, ,D," No answer description available for this question. <a href=""discussion-2456"">Let us discuss</a>. "
G.K,Misslaneous, ,The Central Rice Research institute is located at,Rajamundry,Madra,Cuttack,Cochin, ,C," No answer description available for this question. <a href=""discussion-2445"">Let us discuss</a>. "
G.K,Misslaneous, ,Where is the 'National Remote Sensing Agency' situated?,Shadnagar,Bangalore,Chennai,Dehradun, ,A," No answer description available for this question. <a href=""discussion-2460"">Let us discuss</a>. "
G.K,Misslaneous, ,Badrinath is situated on the bank of river,Ganga,Yamuna,Alaknanda,Saraswathi, ,C," No answer description available for this question. <a href=""discussion-2473"">Let us discuss</a>. "
G.K,Misslaneous, ,Indian Cancer Research institute is located at,New Delhi,Calcutta,Chennai,Mumbai, ,D," No answer description available for this question. <a href=""discussion-2463"">Let us discuss</a>. "
G.K,Misslaneous, ,Central Drug Research Institute is located at,Trissur,Nagpur,Mysore,Lucknow, ,D," No answer description available for this question. <a href=""discussion-2451"">Let us discuss</a>. "
G.K,Misslaneous, ,Ajanta-Ellora caves are situated near,Ajmer,Jaipur,Patna,Aurangabad, ,D," No answer description available for this question. <a href=""discussion-2435"">Let us discuss</a>. "
G.K,Misslaneous, ,National School of Mines is located in ?,Dhanbad,Kavalpur,Udaipur,Hyderabad, ,A," No answer description available for this question. <a href=""discussion-2426"">Let us discuss</a>. "
G.K,Misslaneous, ,Sun Temple is situated at?,Konark,Bangalore,Haridwar,Kerala, ,A," No answer description available for this question. <a href=""discussion-2441"">Let us discuss</a>. "
G.K,Misslaneous, ,The 'Golconda Fort' is in which state?,Telangana,Uttar Pradesh,Bihar,Karnataka, ,A," No answer description available for this question. <a href=""discussion-2439"">Let us discuss</a>. "
G.K,Misslaneous, ,"Under Mother Teresa's guidance, the Missionaries of Charit built near Asansol, a lep er  colony is called",Peace City,Sahara,Shanti Nagar,SOS, ,C," No answer description available for this question. <a href=""discussion-2438"">Let us discuss</a>. "
G.K,Misslaneous, ,'Kanchipuram' is in which of the following states?,Andhra Pradesh,Orissa,Kerala,Tamil Nadu, ,D," No answer description available for this question. <a href=""discussion-2434"">Let us discuss</a>. "
G.K,Misslaneous, ,The famous Meenakshi temple is located in,Bihar,Madurai,Madras,Trichy, ,B," No answer description available for this question. <a href=""discussion-2431"">Let us discuss</a>. "
G.K,Misslaneous, ,"'Tin Bhiga' lease by India to Bangladesh, was a part of",West Bengal,Assam,Meghalaya,Tripura, ,A," No answer description available for this question. <a href=""discussion-2450"">Let us discuss</a>. "
G.K,Misslaneous, ,Vikram Sarabhai Space Centre is located at,Pune,Ahmedabad,Sriharikota,Thiruvananthapuram, ,D," No answer description available for this question. <a href=""discussion-2452"">Let us discuss</a>. "
G.K,Misslaneous, ,'Mandi House' is a,the office of the P.M.,the office of Director General of Doordarshan,the office of NFDC,the Doordarshan C.P.C, ,B," No answer description available for this question. <a href=""discussion-2457"">Let us discuss</a>. "
G.K,Misslaneous, ,The National Institute of Community Development is located at,Chennai,Pant Nagar,Hyderabad,Bangalore, ,C," No answer description available for this question. <a href=""discussion-2462"">Let us discuss</a>. "
G.K,Misslaneous, ,The famous Rock Garden is located in which city?,Jaipur,Lucknow,Simla,Chandigarh, ,D," No answer description available for this question. <a href=""discussion-2468"">Let us discuss</a>. "
G.K,Misslaneous, ,Sanchi Stupa is located near,Gaya,Bhopal,Varanasi,Bijapur, ,B," No answer description available for this question. <a href=""discussion-2447"">Let us discuss</a>. "
G.K,Misslaneous, ,National Science Centre is located at,Bangalore,Bombay,Kolkata,Delhi, ,D," No answer description available for this question. <a href=""discussion-2461"">Let us discuss</a>. "
G.K,Misslaneous, ,Central Road Research Institute is in,Delhi,Bangalore,Roorkee,Hyderabad, ,A," No answer description available for this question. <a href=""discussion-2443"">Let us discuss</a>. "
G.K,Misslaneous, ,The world famous Ajanta caves are situated in,Orissa,Andhra Pradesh,Kerala,Maharashtra, ,D," No answer description available for this question. <a href=""discussion-2430"">Let us discuss</a>. "
G.K,Misslaneous, ,Where is Chitrakut situated?,Maharashtra,Uttar Pradesh,Bihar,Madhya Pradesh, ,B," No answer description available for this question. <a href=""discussion-2448"">Let us discuss</a>. "
G.K,Misslaneous, ,Which city is called 'White City' of Rajasthan?,Bihar,Jaipur,Udaipur,Jodhpur, ,C," No answer description available for this question. <a href=""discussion-2433"">Let us discuss</a>. "
